,bycol_max,bycol_mean,bycol_min,bycol_std,byrow_max,byrow_mean,byrow_min,byrow_std
nbatches,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
mean,0.9999980330467224,0.7977645993232727,0.08644463866949081,0.21931427717208862,0.9999951720237732,0.7973976731300354,0.08739376813173294,0.21880409121513367
std,7.569071385660209e-06,0.017677167430520058,0.04753121733665466,0.013866136781871319,9.548914931656327e-06,0.018074311316013336,0.047556038945913315,0.01333184540271759
min,0.9999517798423767,0.7649946808815002,0.004091903567314148,0.18776898086071014,0.9999489784240723,0.7636412382125854,0.002439318923279643,0.18360358476638794
25%,0.9999995529651642,0.7866368740797043,0.046902977861464024,0.2097908928990364,0.9999947994947433,0.7870808243751526,0.05184701085090637,0.21072674170136452
50%,0.9999999403953552,0.7978593111038208,0.08992879465222359,0.21941069513559341,0.9999994337558746,0.7954705953598022,0.08386772125959396,0.21955730020999908
75%,1.0,0.8082164824008942,0.11152521707117558,0.2272811010479927,0.9999999403953552,0.8077201098203659,0.11505768075585365,0.22782276570796967
max,1.000000238418579,0.8457351922988892,0.20383894443511963,0.2517002522945404,1.0000001192092896,0.8471444249153137,0.20173801481723785,0.24535158276557922
