,bycol_max,bycol_mean,bycol_min,bycol_std,byrow_max,byrow_mean,byrow_min,byrow_std
nbatches,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
mean,0.3966900110244751,-0.009871961548924446,-0.04478919506072998,0.029246268793940544,0.40539807081222534,-0.009800976142287254,-0.046309199184179306,0.03028063476085663
std,0.17246036231517792,0.0013832406839355826,0.004809536971151829,0.008680089376866817,0.19303232431411743,0.0015262733213603497,0.0044816057197749615,0.00996551662683487
min,0.14175404608249664,-0.012484676204621792,-0.05852020904421806,0.014532381668686867,0.09804791957139969,-0.012996871024370193,-0.05798491835594177,0.014300711452960968
25%,0.27384356409311295,-0.01085698138922453,-0.04728449881076813,0.02276707859709859,0.246573057025671,-0.010501291137188673,-0.048925396986305714,0.023714676965028048
50%,0.3483570069074631,-0.009834925644099712,-0.04330979101359844,0.027534284628927708,0.3926248103380203,-0.009977771434932947,-0.045657919719815254,0.029458369128406048
75%,0.49063510447740555,-0.009243042441084981,-0.04123121313750744,0.033732992596924305,0.507550559937954,-0.008974632946774364,-0.043184658512473106,0.03479043394327164
max,0.8664939999580383,-0.005717028863728046,-0.036395568400621414,0.054467301815748215,0.8469638228416443,-0.005593533162027597,-0.03723353147506714,0.058516304939985275
