,bycol_max,bycol_mean,bycol_min,bycol_std,byrow_max,byrow_mean,byrow_min,byrow_std
nbatches,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
mean,0.8969154357910156,0.018593376502394676,-0.019145086407661438,0.09302538633346558,0.9020205140113831,0.018646366894245148,-0.018859338015317917,0.09469962865114212
std,0.09963202476501465,0.004328369162976742,0.0025783414021134377,0.014379918575286865,0.10206835716962814,0.0044556669890880585,0.0018651856807991862,0.014135980978608131
min,0.6229393482208252,0.01160497684031725,-0.02582790143787861,0.06657981872558594,0.6270723938941956,0.01152978464961052,-0.022527744993567467,0.06440720707178116
25%,0.8254988789558411,0.014852257678285241,-0.02072641346603632,0.08163203112781048,0.8417140543460846,0.014838351868093014,-0.02015425404533744,0.08399139158427715
50%,0.9280447065830231,0.018734261393547058,-0.01840328797698021,0.09308795258402824,0.9469370543956757,0.0185250798240304,-0.018981343135237694,0.09487728029489517
75%,0.9836889207363129,0.020949560683220625,-0.017679918557405472,0.1008920669555664,0.9788969308137894,0.021351703442633152,-0.01765162218362093,0.10183313675224781
max,0.9999915957450867,0.029218640178442,-0.014356874860823154,0.13230043649673462,0.9999961256980896,0.02886241301894188,-0.015222225338220596,0.1297484040260315
