,bycol_max,bycol_mean,bycol_min,bycol_std,byrow_max,byrow_mean,byrow_min,byrow_std
nbatches,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
mean,0.9999610185623169,0.8670438528060913,0.2521909177303314,0.1401575654745102,0.9999465942382812,0.8676335215568542,0.2599017024040222,0.1396200954914093
std,6.819682312197983e-05,0.009738032706081867,0.09624652564525604,0.010301725938916206,7.975495827849954e-05,0.009982858784496784,0.09326986968517303,0.011058604344725609
min,0.9996713399887085,0.8478313088417053,0.0676388368010521,0.10691994428634644,0.9996800422668457,0.8489140868186951,0.07478306442499161,0.10986030101776123
25%,0.9999527037143707,0.860562652349472,0.1883467398583889,0.13505158945918083,0.9999413639307022,0.860837772488594,0.19651398807764053,0.13218719884753227
50%,0.9999889433383942,0.867305338382721,0.2594519555568695,0.14079247415065765,0.9999793767929077,0.8683938980102539,0.26851344108581543,0.1390700340270996
75%,0.9999984502792358,0.8718144595623016,0.32232511788606644,0.1467074751853943,0.9999979436397552,0.8724136352539062,0.32790277898311615,0.14807720854878426
max,1.0000001192092896,0.8957226872444153,0.42989134788513184,0.15763387084007263,1.0000001192092896,0.8949795365333557,0.42982277274131775,0.16917568445205688
