,bycol_max,bycol_mean,bycol_min,bycol_std,byrow_max,byrow_mean,byrow_min,byrow_std
nbatches,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
mean,-0.006625263020396233,-0.02354300580918789,-0.06231783330440521,0.010466246865689754,-0.006498947739601135,-0.02359776571393013,-0.06352417171001434,0.010571172460913658
std,0.0006699967780150473,0.0007419156609103084,0.0062125083059072495,0.000763902033213526,0.0007907288963906467,0.0007724764291197062,0.0069548748433589935,0.0007785947527736425
min,-0.0077682300470769405,-0.02528006210923195,-0.07660124450922012,0.008850160986185074,-0.008239193819463253,-0.0253869891166687,-0.08140452206134796,0.009026633575558662
25%,-0.0071101343492046,-0.02400914439931512,-0.06575399450957775,0.009918231749907136,-0.0068578849313780665,-0.024107238743454218,-0.06823721900582314,0.010090067284181714
50%,-0.006653801538050175,-0.0235582385212183,-0.062112608924508095,0.010541319381445646,-0.0065456831362098455,-0.02360711432993412,-0.06217781640589237,0.010531511157751083
75%,-0.006282243877649307,-0.023046111222356558,-0.058349103666841984,0.0109980427660048,-0.005995704908855259,-0.023076554760336876,-0.05905081704258919,0.011086746817454696
max,-0.005072721280157566,-0.02188614010810852,-0.051317740231752396,0.012276440858840942,-0.004731934517621994,-0.021981308236718178,-0.05180516839027405,0.012435388751327991
